facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
151330.0,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,IN,46733,ADAMS,(260) 724-2145,Critical Access Hospitals,Government - Local,Yes,Y,Not Available,5,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,Not Available,5
154018.0,RICHMOND STATE HOSPITAL,498 NW 18TH ST,RICHMOND,IN,47374,WAYNE,(765) 966-0511,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154051.0,WELLSTONE REGIONAL HOSPITAL,2700 VISSING PARK RD,JEFFERSONVILLE,IN,47130,CLARK,(812) 284-8000,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154063.0,"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC","6720 PARKDALE PLACE, SUITE 100",INDIANAPOLIS,IN,46254,MARION,(317) 744-9200,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
160028.0,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,(712) 328-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,4,1,3,0,,11,6,0,5,1,,8,8,,12,10,
160064.0,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,CERRO GORDO,(641) 428-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,9,2,,8,8,,12,11,
160110.0,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,BLACK HAWK,(319) 235-3941,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,7,1,6,0,,11,11,0,11,0,,8,8,,12,10,
161304.0,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,ADAMS,(641) 322-3121,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,6,
161314.0,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,GUTHRIE,(641) 747-2201,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
161324.0,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,FREMONT,(712) 382-1515,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,3,
161334.0,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,HUMBOLDT,(515) 332-4200,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
161344.0,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,(319) 653-5481,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,Not Available,5,12,3,
161354.0,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,IDA,(712) 364-3311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
161364.0,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,JEFFERSON,(641) 472-4111,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,6,0,5,1,,8,8,,12,7,
161374.0,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,SHELBY,(712) 755-5161,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,3,0,3,0,,8,1,0,1,0,,11,4,1,3,0,,8,8,,12,9,
164003.0,MENTAL HEALTH INSTITUTE,2277 IOWA AVENUE,INDEPENDENCE,IA,50644,BUCHANAN,(319) 334-2583,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
170020.0,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,RENO,(620) 665-2001,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,7,1,5,1,,11,11,1,10,0,,8,8,,12,9,
170105.0,MCPHERSON HOSPITAL,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,MCPHERSON,(620) 241-2250,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,3,0,3,0,,8,3,0,3,0,,11,6,0,6,0,,8,8,,12,9,
170182.0,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,(913) 498-6773,Acute Care Hospitals,Proprietary,Yes,,4,,7,6,0,6,0,,8,7,1,6,0,,11,10,1,9,0,,8,8,,12,11,
170197.0,KANSAS MEDICAL CENTER LLC,1124 WEST 21ST STREET,ANDOVER,KS,67002,BUTLER,(316) 300-4000,Acute Care Hospitals,Proprietary,Yes,,2,,7,5,0,5,0,,8,4,1,3,0,,11,8,0,8,0,,8,8,,12,8,
171300.0,GRISELL MEMORIAL HOSPITAL,210 SOUTH VERMONT AVENUE,RANSOM,KS,67572,NESS,(785) 731-2231,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
171312.0,COMANCHE COUNTY HOSPITAL,202 S FRISCO STREET,COLDWATER,KS,67029,COMANCHE,(620) 582-2144,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,2,
171323.0,STAFFORD COUNTY HOSPITAL,502 S BUCKEYE,STAFFORD,KS,67578,STAFFORD,(620) 234-5221,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
171333.0,CLARA BARTON HOSPITAL,250 W 9TH STREET,HOISINGTON,KS,67544,BARTON,(620) 653-2114,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,8,,12,6,
171345.0,PAWNEE VALLEY COMMUNITY HOSPITAL,923 CARROLL AVENUE,LARNED,KS,67550,PAWNEE,(620) 285-3162,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,6,
171355.0,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,320 N THIRTEENTH ST,WAKEENEY,KS,67672,TREGO,(785) 743-2182,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
171365.0,HANOVER HOSPITAL,205 S HANOVER STREET,HANOVER,KS,66945,WASHINGTON,(785) 337-2214,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,3,
171376.0,GIRARD MEDICAL CENTER,302 NORTH HOSPITAL DRIVE,GIRARD,KS,66743,CRAWFORD,(620) 724-8291,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,6,
171386.0,MORTON COUNTY HOSPITAL,445 HILLTOP STREET,ELKHART,KS,67950,MORTON,(620) 697-2141,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,Not Available,5
180002.0,WHITESBURG ARH HOSPITAL,240 HOSPITAL ROAD,WHITESBURG,KY,41858,LETCHER,(606) 633-3500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,4,0,4,0,,8,3,0,3,0,,11,5,0,5,0,,8,8,,12,9,
180018.0,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,ROWAN,(606) 783-6500,Acute Care Hospitals,Government - Federal,Yes,Y,4,,7,5,0,5,0,,8,5,1,4,0,,11,9,0,8,1,,8,8,,12,10,
180043.0,MANCHESTER MEMORIAL HOSPITAL,210 MARIE LANGDON DRIVE,MANCHESTER,KY,40962,CLAY,(606) 598-5104,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,1,1,,11,5,0,4,1,,8,8,,12,8,
180066.0,The Medical Center at Russellville,1625 NASHVILLE STREET,RUSSELLVILLE,KY,42276,LOGAN,(270) 726-4011,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,4,0,2,2,,8,Not Available,5,12,8,
180093.0,BAPTIST HEALTH DEACONESS MADISONVILLE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,HOPKINS,(270) 825-5100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,5,2,,8,6,1,5,0,,11,10,1,9,0,,8,8,,12,12,
180128.0,THREE RIVERS MEDICAL CENTER,2485 HIGHWAY 644,LOUISA,KY,41230,LAWRENCE,(606) 638-9451,Acute Care Hospitals,Proprietary,Yes,,2,,7,3,0,3,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,8,
181302.0,THE JAMES B. HAGGIN MEMORIAL HOSPITAL,464 LINDEN AVENUE,HARRODSBURG,KY,40330,MERCER,(859) 734-5441,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Y,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,3,0,3,0,,8,Not Available,5,12,7,
181315.0,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,STANFORD,KY,40484,LINCOLN,(606) 365-4600,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,2,0,2,0,,8,8,,12,7,
181325.0,JANE TODD CRAWFORD HOSPITAL,290 INDUSTRIAL PARK ROAD,GREENSBURG,KY,42743,GREEN,(270) 932-4211,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,1,0,1,0,,8,Not Available,5,12,5,
184004.0,EASTERN STATE HOSPITAL,1350 BULL LEA ROAD,LEXINGTON,KY,40511,FAYETTE,(859) 246-8000,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
190004.0,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,THIBODAUX,LA,70301,LAFOURCHE,(985) 447-5500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,4,2,,8,5,0,5,0,,11,10,0,10,0,,8,8,,12,10,
190019.0,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES,(318) 487-1122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,7,1,5,1,,11,10,0,9,1,,8,8,,12,11,
190044.0,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,ACADIA,(337) 783-3222,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,3,0,3,0,,8,6,0,6,0,,11,9,0,9,0,,8,8,,12,8,
190086.0,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,71270,LINCOLN,(318) 254-2100,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,5,0,4,1,,8,3,2,1,0,,11,7,1,6,0,,8,8,,12,11,
190118.0,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,MANSFIELD,LA,71052,DE SOTO,(318) 872-4610,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,7,
190167.0,MERCY REGIONAL MEDICAL CENTER,800 E MAIN,VILLE PLATTE,LA,70586,EVANGELINE,(337) 363-5684,Acute Care Hospitals,Proprietary,Yes,,3,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,10,
190245.0,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,OUACHITA,(318) 410-0002,Acute Care Hospitals,Proprietary,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,3,0,3,0,,8,Not Available,5,12,6,
190298.0,CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,ALEXANDRIA,LA,71301,RAPIDES,(318) 449-6400,Acute Care Hospitals,Proprietary,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,4,0,4,0,,8,8,,12,6,
190319.0,ALEXANDRIA EMERGENCY HOSPITAL,5900 COLISEUM BLVD,ALEXANDRIA,LA,71303,RAPIDES,(318) 386-8110,Acute Care Hospitals,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
191309.0,HOOD MEMORIAL HOSPITAL,301 W WALNUT STREET,AMITE,LA,70422,TANGIPAHOA,(985) 748-9485,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
191319.0,ACADIA ST LANDRY,810 SOUTH BROADWAY STREET,CHURCH POINT,LA,70525,ACADIA,(337) 684-5435,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,Not Available,5
192010.0,INTENSIVE SPECIALTY HOSPITAL,1800 IRVING PLACE,SHREVEPORT,LA,71101,CADDO,(318) 425-4096,Long-term,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194069.0,GREENBRIER BEHAVIORAL HEALTH,201 GREENBRIAR BLVD,COVINGTON,LA,70433,ST. TAMMANY,(985) 893-2970,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194086.0,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,11135 FLORIDA BLVD,BATON ROUGE,LA,70815,E. BATON ROUGE,(225) 356-7030,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194102.0,BEACON BEHAVIORAL HOSPITAL - LUTCHER,2471 LOUISIANA AVE,LUTCHER,LA,70071,ST. JAMES,(225) 258-6103,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194116.0,LOUISIANA BEHAVIORAL HEALTH,9320 LINWOOD AVENUE,SHREVEPORT,LA,71106,CADDO,(318) 644-8830,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
200021.0,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,4011,CUMBERLAND,(207) 729-0181,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,5,0,5,0,,8,6,0,5,1,,11,7,0,7,0,,8,8,,12,11,
201300.0,NORTHERN LIGHT BLUE HILL MEMORIAL HOSPITAL,57 WATER STREET,BLUE HILL,ME,4614,HANCOCK,(207) 374-2836,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,0,5,0,,8,Not Available,5,12,6,
201310.0,BRIDGTON HOSPITAL,10 HOSPITAL DRIVE,BRIDGTON,ME,4009,CUMBERLAND,(207) 647-6000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,3,1,2,0,,8,8,,12,6,
204006.0,NORTHERN LIGHT ACADIA HOSPITAL,268 STILLWATER AVE,BANGOR,ME,4401,PENOBSCOT,(207) 973-6100,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
210012.0,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,MD,21215,BALTIMORE CITY,(410) 601-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,8,1,5,2,,11,11,0,10,1,,8,8,,12,10,
210028.0,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,ST. MARYS,(301) 475-6001,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,6,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,10,
210040.0,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,BALTIMORE,(410) 521-2200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,6,0,6,0,,8,7,1,6,0,,11,10,0,9,1,,8,8,,12,9,
210061.0,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,WORCESTER,(410) 641-1100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,5,0,5,0,,8,5,0,5,0,,11,8,0,8,0,,8,8,,12,7,
214004.0,SPRINGFIELD HOSPITAL CENTER,6655 SYKESVILLE ROAD,SYKESVILLE,MD,21784,CARROLL,(410) 970-7000,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
220012.0,CAPE COD HOSPITAL,27 PARK STREET,HYANNIS,MA,2601,BARNSTABLE,(508) 771-1800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,0,7,0,,11,11,0,9,2,,8,8,,12,12,
220033.0,NORTHEAST HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,(978) 922-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,2,4,0,,8,7,1,6,0,,11,10,0,10,0,,8,8,,12,12,
220066.0,MERCY MEDICAL CTR,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,(413) 748-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,5,1,,8,7,1,5,1,,11,9,0,9,0,,8,8,,12,10,
220086.0,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,SUFFOLK,(617) 667-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,3,4,0,,8,8,3,4,1,,11,11,0,6,5,,8,8,,12,11,
220111.0,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,PLYMOUTH,(508) 427-3000,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,2,4,0,,8,7,1,6,0,,11,8,0,5,3,,8,8,,12,12,
221300.0,MARTHA'S VINEYARD HOSPITAL INC,"ONE HOSPITAL ROAD, FIRST FL, WING 5,  PO BOX 1477",OAK BLUFFS,MA,2557,DUKES,(508) 693-0410,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,3,0,3,0,,8,1,0,1,0,,11,7,0,7,0,,8,8,,12,8,
224018.0,ARBOUR HUMAN RESOURCE INSTITUTE,227 BABCOCK STREET,BROOKLINE,MA,2446,NORFOLK,(617) 731-3200,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
224041.0,SOUTHCOAST BEHAVIORAL HEALTH,581 FAUNCE CORNER ROAD,DARTMOUTH,MA,2747,BRISTOL,(615) 861-6000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
230017.0,BRONSON METHODIST HOSPITAL,601 JOHN STREET,KALAMAZOO,MI,49007,KALAMAZOO,(269) 341-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,1,7,0,,11,11,0,11,0,,8,8,,12,10,
230036.0,MYMICHIGAN MEDICAL CENTER ALPENA,1501 W CHISHOLM ST,ALPENA,MI,49707,ALPENA,(989) 356-7390,Acute Care Hospitals,Proprietary,Yes,Y,5,,7,4,0,4,0,,8,5,0,5,0,,11,9,0,9,0,,8,8,,12,12,
230059.0,MERCY HEALTH SAINT MARY'S,200 JEFFERSON AVENUE SE,GRAND RAPIDS,MI,49503,KENT,(616) 685-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,6,0,6,0,,8,7,1,5,1,,11,9,1,8,0,,8,8,,12,11,
230081.0,MUNSON HEALTHCARE CADILLAC HOSPITAL,400 HOBART ST,CADILLAC,MI,49601,WEXFORD,(231) 876-7400,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,4,0,4,0,,8,4,1,3,0,,11,9,0,9,0,,8,8,,12,11,
230108.0,UP HEALTH SYSTEM PORTAGE,500 CAMPUS DRIVE,HANCOCK,MI,49930,HOUGHTON,(906) 483-1000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,7,1,6,0,,8,8,,12,11,
230146.0,WYANDOTTE HOSPITAL AND MEDICAL CENTER,2333 BIDDLE AVE,WYANDOTTE,MI,48192,WAYNE,(734) 246-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,7,2,5,0,,11,9,0,7,2,,8,8,,12,11,
230197.0,ASCENSION GENESYS HOSPITAL,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,GENESEE,(810) 606-6050,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,7,0,7,0,,8,8,2,6,0,,11,9,0,8,1,,8,8,,12,10,
230241.0,ASCENSION RIVER DISTRICT HOSPITAL,4100 RIVER RD,EAST CHINA,MI,48054,ST. CLAIR,(810) 329-7111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,7,3,0,3,0,,8,1,0,1,0,,11,6,0,6,0,,8,8,,12,8,
230279.0,ASCENSION BRIGHTON CENTER FOR RECOVERY,12851 GRAND RIVER RD,BRIGHTON,MI,48116,LIVINGSTON,(810) 227-1211,Acute Care Hospitals,Voluntary non-profit - Private,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,1,0,1,0,,8,Not Available,5,12,2,
231305.0,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,805 W CEDAR ST,STANDISH,MI,48658,ARENAC,(989) 846-3400,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,6,
231316.0,HILLS & DALES GENERAL HOSPITAL,4675 HILL STREET,CASS CITY,MI,48726,TUSCOLA,(989) 872-2121,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,2,0,2,0,,8,8,,12,6,
