facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
151312.0,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,720 SOUTH SIXTH ST,MONTICELLO,IN,47960,WHITE,(574) 583-7111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,,7,4,0,4,0,,8,1,0,1,0,,11,7,0,7,0,,8,Not Available,5,12,9,
151323.0,PARKVIEW LAGRANGE HOSPITAL,207 N TOWNLINE RD,LAGRANGE,IN,46761,LAGRANGE,(260) 463-9000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,0,5,0,,8,8,,12,8,
151333.0,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,GREENCASTLE,IN,46135,PUTNAM,(765) 653-5121,Critical Access Hospitals,Government - Local,Yes,,5,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,0,5,0,,8,Not Available,5,12,7,
154021.0,"GRANT-BLACKFORD MENTAL HEALTH, INC",505 WABASH AVE,MARION,IN,46952,GRANT,(765) 662-3971,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154055.0,BRENTWOOD MEADOWS LLC,4488 ROSLIN RD,NEWBURGH,IN,47630,WARRICK,(812) 858-7200,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154066.0,BRIGHTWELL BEHAVIORAL HEALTH,1612 BLACKISTON VIEW DRIVE,CLARKSVILLE,IN,47129,CLARK,(574) 339-3094,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
160032.0,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,JASPER,(641) 792-1273,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,7,3,4,0,,8,8,,12,11,
160079.0,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,LINN,(319) 398-6011,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,7,0,6,1,,8,7,2,4,1,,11,11,0,11,0,,8,8,,12,11,
160124.0,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,Acute Care Hospitals,Government - Local,Yes,Y,2,,7,4,0,4,0,,8,3,0,3,0,,11,7,0,6,1,,8,8,,12,9,
161307.0,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,HANCOCK,(641) 843-5000,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,4,1,3,0,,8,Not Available,5,12,6,
161317.0,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,IOWA,(319) 642-5543,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,5,
161327.0,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,DAVIS,(641) 664-2145,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,6,
161337.0,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,VAN BUREN,(319) 293-3171,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
161347.0,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,FLOYD,(641) 228-6830,Critical Access Hospitals,Government - Local,Yes,Y,3,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,7,
161357.0,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,PALO ALTO,(712) 852-5500,Critical Access Hospitals,Government - Local,Yes,Y,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,6,
161367.0,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,MARION,(641) 628-3150,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,4,0,4,0,,8,2,0,2,0,,11,7,0,7,0,,8,8,,12,9,
161377.0,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,APPANOOSE,(641) 437-4111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,6,
170006.0,"MERCY HOSPITAL PITTSBURG, INC",1 MT CARMEL WAY,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,5,0,4,1,,8,5,1,4,0,,11,10,0,10,0,,8,8,,12,9,
170040.0,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,WYANDOTTE,(913) 588-7332,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,5,,7,7,3,4,0,,8,7,2,4,1,,11,10,1,9,0,,8,8,,12,12,
170122.0,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",929 NORTH ST FRANCIS STREET,WICHITA,KS,67214,SEDGWICK,(316) 268-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,10,1,,8,8,,12,9,
170186.0,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,(316) 630-5000,Acute Care Hospitals,Proprietary,No,,5,,7,4,0,4,0,,8,3,0,3,0,,11,5,0,5,0,,8,8,,12,4,
170200.0,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",14800 WEST ST TERESA,WICHITA,KS,67235,SEDGWICK,(316) 268-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4,,7,6,0,6,0,,8,5,0,5,0,,11,6,1,5,0,,8,8,,12,7,
171304.0,ASHLAND HEALTH CENTER,625 SOUTH KENTUCKY STREET,ASHLAND,KS,67831,CLARK,(620) 635-2241,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,3,
171315.0,NEMAHA VALLEY COMMUNITY HOSPITAL,1600 COMMUNITY DR,SENECA,KS,66538,NEMAHA,(785) 336-6181,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,Not Available,5,12,7,
171326.0,LOGAN COUNTY HOSPITAL,211 CHERRY AVENUE,OAKLEY,KS,67748,LOGAN,(785) 672-3211,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,4,
171336.0,NESS COUNTY HOSPITAL DISTRICT #2,312 CUSTER STREET,NESS CITY,KS,67560,NESS,(785) 798-2291,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,0,1,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,4,
171348.0,NORTON COUNTY HOSPITAL,102 E HOLME STREET,NORTON,KS,67654,NORTON,(785) 877-3351,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,3,
171358.0,LINDSBORG COMMUNITY HOSPITAL,605 W LINCOLN STREET,LINDSBORG,KS,67456,MCPHERSON,(785) 227-3308,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,6,
171369.0,HODGEMAN COUNTY HEALTH CENTER,809 BRAMLEY,JETMORE,KS,67854,HODGEMAN,(620) 357-8361,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,3,
171379.0,MORRIS COUNTY HOSPITAL,600 N WASHINGTON ST,COUNCIL GROVE,KS,66846,MORRIS,(620) 767-6811,Critical Access Hospitals,Government - Local,No,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,6,
174006.0,LARNED STATE HOSPITAL,1301 KS HIGHWAY 264,LARNED,KS,67550,PAWNEE,(620) 285-2131,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
180009.0,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,KY,41101,BOYD,(606) 408-4401,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,7,1,6,0,,11,11,1,9,1,,8,8,,12,12,
180024.0,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,MARION,(270) 692-3161,Acute Care Hospitals,Proprietary,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,7,1,6,0,,8,8,,12,10,
180046.0,BOURBON COMMUNITY HOSPITAL,9 LINVILLE DRIVE,PARIS,KY,40361,BOURBON,(859) 987-3600,Acute Care Hospitals,Proprietary,Yes,,4,,7,3,0,3,0,,8,1,0,1,0,,11,5,0,5,0,,8,Not Available,5,12,7,
180070.0,OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,GRAYSON,(270) 259-9400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,9,
180103.0,BAPTIST HEALTH LEXINGTON,1740 NICHOLASVILLE ROAD,LEXINGTON,KY,40503,FAYETTE,(859) 260-6100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,7,0,7,0,,8,8,2,6,0,,11,11,0,11,0,,8,8,,12,12,
180138.0,BAPTIST HEALTH LAGRANGE,1025 NEW MOODY LANE,LA GRANGE,KY,40031,OLDHAM,(502) 222-5388,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,3,0,3,0,,8,3,0,3,0,,11,8,1,7,0,,8,8,,12,10,
181306.0,METHODIST HOSPITAL UNION COUNTY,4604 US HIGHWAY 60 WEST,MORGANFIELD,KY,42437,UNION,(270) 389-5000,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,3,0,3,0,,8,Not Available,5,12,5,
181318.0,THE MEDICAL CENTER AT FRANKLIN,1100 BROOKHAVEN ROAD,FRANKLIN,KY,42135,SIMPSON,(270) 598-4800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,7,0,7,0,,8,Not Available,5,12,3,
181329.0,CHI SAINT JOSEPH BEREA NF,305 ESTILL STREET,BEREA,KY,40403,MADISON,(859) 986-3151,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,0,5,0,,8,Not Available,5,12,9,
184008.0,THE BROOK HOSPITAL - KMI,8521 LAGRANGE ROAD,LOUISVILLE,KY,40242,JEFFERSON,(502) 426-6380,Psychiatric,Government - Federal,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
190007.0,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,NATCHITOCHES,LA,71457,NATCHITOCHES,(318) 214-4200,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,3,0,3,0,,8,3,0,3,0,,11,8,0,7,1,,8,8,,12,11,
190026.0,RAPIDES REGIONAL MEDICAL CENTER,211 4TH STREET,ALEXANDRIA,LA,71301,RAPIDES,(318) 769-3000,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,7,1,6,0,,8,6,2,4,0,,11,8,0,6,2,,8,8,,12,12,
190050.0,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,70634,BEAUREGARD,(337) 462-7100,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,3,0,3,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,10,
190098.0,OCHSNER LSU HEALTH SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71130,CADDO,(318) 675-5058,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,6,0,6,0,,8,6,2,4,0,,11,8,1,7,0,,8,8,,12,9,
190133.0,ALLEN PARISH HOSPITAL,108 6TH AVENUE,KINDER,LA,70648,ALLEN,(337) 738-9489,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,1,1,,8,Not Available,5,12,6,
190184.0,CITIZENS MEDICAL CENTER,7939 U S HWY 165 SOUTH,COLUMBIA,LA,71418,CALDWELL,(318) 649-6106,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,7,3,0,3,0,,8,1,0,1,0,,11,5,0,4,1,,8,8,,12,7,
190256.0,STERLING SURGICAL HOSPITAL,989 ROBERT BLVD,SLIDELL,LA,70458,ST. TAMMANY,(985) 690-8200,Acute Care Hospitals,Proprietary,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,2,1,,8,Not Available,5,12,3,
190303.0,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,LA,70403,TANGIPAHOA,(985) 510-6200,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,4,0,4,0,,8,8,,12,4,
191301.0,UNION GENERAL HOSPITAL,901 JAMES AVE,FARMERVILLE,LA,71241,UNION,(318) 368-9751,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
191312.0,CHRISTUS COUSHATTA HEALTH CARE CENTER,1635 MARVEL STREET,COUSHATTA,LA,71019,RED RIVER,(318) 932-2000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,4,
191322.0,ABROM KAPLAN MEMORIAL HOSPITAL,1310 WEST SEVENTH STREET,KAPLAN,LA,70548,VERMILION,(337) 643-8300,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,8,
194008.0,EASTERN LA MENTAL HEALTH SYSTEM,4502 HIGHWAY 951,JACKSON,LA,70748,EAST FELICIANA,(225) 634-0100,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194079.0,"RED RIVER BEHAVIORAL CENTER, LLC",2800 MELROSE AVENUE,BOSSIER CITY,LA,71111,BOSSIER,(318) 549-2033,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194089.0,GENESIS BEHAVIORAL HOSPITAL,606 LATIOLAIS ROAD,BREAUX BRIDGE,LA,70517,ST. MARTIN,(337) 442-6254,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194106.0,"COMPASS BEHAVIORAL CENTER OF ALEXANDRIA, INC",6410 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES,(318) 442-3163,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194119.0,FREEDOM BEHAVIORAL HOSPITAL OF FERRIDAY,1700 EE WALLACE BLVD. N,FERRIDAY,LA,71334,CONCORDIA,(318) 740-2400,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
200033.0,NORTHERN LIGHT EASTERN MAINE MEDICAL CENTER,489 STATE STREET,BANGOR,ME,4401,PENOBSCOT,(207) 973-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,1,6,0,,8,7,1,6,0,,11,11,2,9,0,,8,8,,12,11,
201303.0,PENOBSCOT VALLEY HOSPITAL,"7 TRANSALPINE ROAD, PO BOX 368",LINCOLN,ME,4457,PENOBSCOT,(207) 794-3321,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
201313.0,NORTHERN LIGHT SEBASTICOOK VALLEY HOSPITAL,447 NORTH MAIN STREET,PITTSFIELD,ME,4967,SOMERSET,(207) 487-5141,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,2,0,2,0,,8,8,,12,4,
210002.0,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 328-8667,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,7,1,5,1,,11,10,0,9,1,,8,8,,12,10,
210017.0,GARRETT REGIONAL MEDICAL CENTER,251 NORTH  FOURTH STREET,OAKLAND,MD,21550,GARRETT,(301) 533-4173,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,4,0,3,1,,8,3,0,3,0,,11,9,2,7,0,,8,8,,12,11,
210032.0,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,MD,21921,CECIL,(410) 392-7009,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,3,,7,5,0,5,0,,8,6,0,6,0,,11,9,0,9,0,,8,8,,12,11,
210048.0,JOHNS HOPKINS HOWARD COUNTY MEDICAL CENTER,5755 CEDAR LANE,COLUMBIA,MD,21044,HOWARD,(410) 740-7890,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,1,5,0,,8,7,2,5,0,,11,8,1,5,2,,8,8,,12,9,
210064.0,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,2434 WEST BELVEDERE AVENUE,BALTIMORE,MD,21209,BALTIMORE CITY,(410) 601-2400,Acute Care Hospitals,Voluntary non-profit - Private,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,1,0,0,,11,1,0,1,0,,8,Not Available,5,12,3,
214020.0,LUMINIS HEALTH J KENT MCNEW FAMILY MEDICAL CENTER,175 HARRY S TRUMAN PARKWAY,ANNAPOLIS,MD,21401,ANNE ARUNDEL,(443) 481-1000,Psychiatric,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
220017.0,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,2124,SUFFOLK,(617) 506-2000,Acute Care Hospitals,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
220046.0,BERKSHIRE MEDICAL CENTER,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,(413) 447-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,6,0,6,0,,8,7,2,5,0,,11,9,1,8,0,,8,8,,12,12,
220073.0,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,(508) 828-7000,Acute Care Hospitals,Proprietary,Yes,,2,,7,5,1,4,0,,8,7,1,6,0,,11,7,0,5,2,,8,8,,12,11,
220095.0,HEYWOOD HOSPITAL -,242 GREEN STREET,GARDNER,MA,1440,WORCESTER,(978) 632-3420,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,5,0,5,0,,8,4,1,3,0,,11,9,0,9,0,,8,8,,12,11,
220126.0,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062,NORFOLK,(781) 769-4000,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,2,
221304.0,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,71 HOSPITAL AVENUE,NORTH ADAMS,MA,1247,BERKSHIRE,(413) 664-5000,Critical Access Hospitals,Government - Federal,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
224023.0,WESTWOOD PEMBROKE HEALTH SYSTEMS,45 CLAPBOARDTREE STREET,WESTWOOD,MA,2090,NORFOLK,(617) 762-7764,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
224045.0,HOSPITAL FOR BEHAVIORAL MEDICINE,100 CENTURY DRIVE,WORCESTER,MA,1606,WORCESTER,(844) 319-0000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
230021.0,"LAKELAND HOSPITAL, ST JOSEPH",1234 NAPIER AVENUE,ST JOSEPH,MI,49085,BERRIEN,(269) 983-8300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,1,7,0,,11,11,0,11,0,,8,8,,12,12,
230041.0,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,BAY,(989) 894-9510,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,7,1,6,0,,11,11,0,7,4,,8,8,,12,12,
230070.0,COVENANT MEDICAL CENTER,1447 N HARRISON,SAGINAW,MI,48602,SAGINAW,(989) 583-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,6,1,,8,7,1,6,0,,11,11,0,7,4,,8,8,,12,11,
230093.0,COREWELL HEALTH BIG RAPIDS HOSPITAL,605 OAK STREET,BIG RAPIDS,MI,49307,MECOSTA,(231) 796-8691,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,2,0,2,0,,11,5,1,4,0,,8,8,,12,10,
230121.0,MEMORIAL HEALTHCARE,826 WEST KING STREET,OWOSSO,MI,48867,SHIAWASSEE,(989) 723-5211,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,4,0,4,0,,8,5,1,4,0,,11,9,0,9,0,,8,8,,12,10,
230165.0,HENRY FORD HEALTH ST JOHN HOSPITAL,22101 MOROSS RD,DETROIT,MI,48236,WAYNE,(313) 343-4000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,7,0,7,0,,8,8,2,6,0,,11,11,0,11,0,,8,8,,12,10,
230216.0,MCLAREN PORT HURON,1221 PINE GROVE AVE,PORT HURON,MI,48061,WAYNE,(810) 987-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,5,2,,8,7,0,7,0,,11,11,0,11,0,,8,8,,12,12,
230259.0,CHELSEA HOSPITAL,775 S MAIN ST,CHELSEA,MI,48118,WASHTENAW,(734) 475-3911,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,4,0,4,0,,8,5,1,3,1,,11,9,1,8,0,,8,8,,12,10,
230302.0,HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,W BLOOMFIELD,MI,48322,OAKLAND,(248) 325-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,7,2,5,0,,11,9,0,6,3,,8,8,,12,10,
